,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
190,1934,Bardi Francesco,G,7.0,9.0,6.5,0.0,5.83,1,0,3,0.0,0.0,0.76,0,0,0,1.0,0.0,1.0,90,0,268,90.0,0.0,89.33,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.5,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,1,1,6.85,-0.15000000000000036
191,1935,Perilli Simone,G,3.0,3.0,6.5,0.0,6.5,1,0,1,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,90,0,90,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6.85,3.8499999999999996
192,1936,Ravaglia Nicola,G,7.0,8.0,6.0,6.0,5.8,4,4,5,1.63,1.63,1.48,0,0,0,1.0,1.0,0.8,360,360,364,90.0,90.0,72.8,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,5.0,6.0,6.0,6.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4,4,13.92,6.92
193,1937,Perin Mattia,G,7.0,7.0,5.9,0.0,5.79,10,0,12,1.17,0.0,1.14,0,0,0,0.9,0.0,0.92,857,0,992,85.7,0.0,82.67,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,5.5,6.0,0.0,5.5,0.0,0.0,0.0,4.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,7.0,5.0,0.0,5.5,7.5,4.5,6.0,0.0,0.0,0.0,0.0,0.0,1,3,7.23,0.23000000000000043
194,1938,Gollini Pierluigi,G,7.0,8.0,5.88,0.0,5.88,4,0,4,0.25,0.0,0.25,0,0,0,1.0,0.0,1.0,360,0,360,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7.03,0.03000000000000025
195,1939,Provedel Ivan,G,20.0,25.0,5.81,5.81,5.76,31,31,39,0.88,0.88,0.92,0,0,0,0.97,0.97,0.97,2782,2782,3474,89.74,89.74,89.08,0.0,0.0,0.0,1000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,31.0,7.0,5.625,5.95,4.0,6.0,6.0,6.5,6.5,6.0,6.5,6.0,6.0,6.0,5.5,6.0,6.5,6.0,4.0,4.0,4.5,5.5,6.5,4.0,6.0,6.5,7.0,6.0,7.0,6.0,6.0,5.0,7.0,5.5,6.0,4.0,6.0,4.0,6.0,6.0,5.0,7.0,4,10,17.49,-2.5100000000000016
196,1940,Sepe Luigi,G,7.0,11.0,5.71,0.0,5.69,17,0,26,1.0,0.0,0.85,0,0,0,1.0,0.0,1.0,1530,0,2294,90.0,0.0,88.23,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.5,6.0,6.5,6.0,5.5,4.0,4.0,7.0,5.5,6.0,7.5,6.0,5.5,0.0,6.0,5.5,6.0,5.5,4.5,5.5,0,2,7.75,0.75
197,1941,Ochoa Guillermo,G,13.0,13.0,5.71,6.06,5.71,14,8,14,1.45,1.18,1.45,0,0,0,1.0,1.0,1.0,1260,720,1260,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,4.5,6.375,6.0625,6.0,6.0,8.0,5.5,4.0,5.5,6.5,7.0,0.0,0.0,4.0,5.5,4.5,3.0,7.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,16.38,3.379999999999999
198,1943,Maignan Mike,G,14.0,21.0,5.6,5.5,5.67,15,8,23,0.83,0.8,0.73,0,0,0,1.0,1.0,1.0,1350,720,2070,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,5.875,5.5,6.5,5.0,6.0,6.0,4.0,5.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.5,7.5,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4,8,16.0,2.0
199,1944,Vicario Guglielmo,G,10.0,17.0,5.6,0.0,5.73,24,0,32,1.12,0.0,1.4,0,0,0,1.0,0.0,1.0,2160,0,2880,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,6.5,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,4.5,5.5,5.0,6.0,8.0,4.5,5.0,7.5,4.5,6.5,6.0,3.5,7.0,6.5,4.0,6.5,6.0,5.0,5.5,6.0,6.0,4.0,8.5,8.0,6.0,4.0,4.5,3.0,7.0,0,3,8.5,-1.5
200,1945,Onana André,G,15.0,20.0,5.6,0.0,5.6,20,0,20,0.79,0.0,0.79,0,0,0,1.0,0.0,1.0,1800,0,1800,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,0.0,5.166666666666667,5.428571428571429,0.0,4.5,5.5,5.5,5.0,0.0,5.5,6.0,0.0,6.0,6.0,5.5,7.0,6.0,5.0,6.5,6.0,5.5,4.0,6.0,4.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,13.92,-1.08
201,1947,Meret Alex,G,18.0,22.0,5.57,5.5,5.56,30,5,33,0.95,1.17,1.01,0,0,0,1.0,1.0,1.0,2700,450,2960,90.0,90.0,89.7,0.0,0.0,0.0,1000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,27.0,6.0,5.375,5.444444444444445,6.5,6.0,5.5,3.5,6.0,0.0,4.0,6.0,6.0,5.5,6.0,6.0,6.0,5.5,6.0,4.0,5.0,5.5,6.0,7.5,6.0,3.5,4.5,5.5,6.0,6.0,5.0,6.5,7.0,6.0,4.5,6.0,0.0,0.0,0.0,3.5,7.0,0.0,4,9,16.63,-1.370000000000001
202,1948,Skorupski Lukasz,G,19.0,22.0,5.57,6.0,5.68,30,3,37,1.19,2.0,1.23,0,0,0,1.0,1.0,1.0,2700,270,3330,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,30.0,4.75,6.0,6.0,4.0,6.0,8.0,0.0,5.0,6.0,5.5,6.5,7.5,5.5,6.5,7.0,4.5,6.0,4.0,6.0,6.5,2.5,5.0,5.5,6.5,6.5,5.0,3.5,4.0,5.0,6.0,6.0,6.0,5.5,5.5,0.0,4.0,5.0,7.5,0.0,6.0,6.0,3,9,16.87,-2.129999999999999
203,1953,Audero Emil,G,5.0,21.0,5.48,0.0,5.48,25,0,33,1.35,0.0,1.36,0,0,0,1.0,0.0,1.0,2250,0,2966,90.0,0.0,89.88,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20.0,4.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,7.0,6.0,4.5,6.0,6.0,8.0,6.0,4.0,4.5,4.0,5.0,8.0,6.0,5.5,4.0,4.5,5.0,7.0,6.0,2.5,6.5,4.0,6.5,5.0,7.0,8.0,5.0,4.0,4.0,0,4,7.78,2.7800000000000002
204,1954,Dragowski Bartlomiej,G,17.0,18.0,5.48,0.0,5.48,28,0,28,1.31,0.0,1.31,0,0,0,1.0,0.0,1.0,2408,0,2408,86.0,0.0,86.0,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,36.0,4.0,5.166666666666667,5.722222222222222,0.0,4.0,6.5,5.0,6.0,8.0,6.5,4.5,5.0,6.0,3.5,5.0,4.0,7.0,7.0,0.0,4.5,0.0,7.5,5.0,6.0,4.5,4.0,3.5,7.0,6.0,5.5,4.0,4.5,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,11.66,-5.34
205,1955,Di Gregorio Michele,G,15.0,20.0,5.45,5.57,5.45,30,7,30,1.21,1.24,1.21,0,0,0,1.0,1.0,1.0,2700,630,2700,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,24.0,6.0,5.75,5.777777777777778,6.0,8.0,5.0,4.0,5.0,5.5,5.5,0.0,6.5,6.5,6.0,8.0,4.5,6.5,4.0,6.0,6.0,4.0,6.0,5.5,3.5,6.0,6.0,6.0,6.0,5.5,5.0,4.5,4.0,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,17.43,2.4299999999999997
206,1956,Falcone Wladimiro,G,15.0,18.0,5.44,5.44,5.44,31,31,31,1.01,1.01,1.01,0,0,0,1.0,1.0,1.0,2790,2790,2790,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,36.0,6.0,4.875,5.1,4.0,4.5,4.0,7.0,5.5,3.5,4.5,5.0,7.0,6.0,6.5,5.0,4.0,4.0,6.0,5.5,6.5,6.0,6.0,6.0,4.5,6.0,6.5,5.0,6.0,4.5,5.5,6.5,5.5,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,14.91,-0.08999999999999986
207,1957,Szczesny Wojciech,G,16.0,18.0,5.43,6.0,5.41,22,1,28,1.12,0.0,1.08,0,0,0,1.0,1.0,1.0,1933,90,2473,87.86,90.0,88.32,0.0,0.0,0.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,5.25,5.333333333333333,5.357142857142857,6.0,0.0,4.0,6.0,6.5,0.0,4.5,4.5,0.0,6.0,5.5,4.0,4.0,3.0,6.5,6.5,7.0,0.0,6.5,5.5,6.5,6.0,4.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,5.5,7.0,4.5,4.5,3,7,16.0,0.0
208,1961,Carnesecchi Marco,G,17.0,17.0,5.41,5.41,5.41,22,22,22,1.34,1.34,1.34,0,0,0,1.0,1.0,1.0,1980,1980,1980,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,4.5,5.0,5.35,4.0,6.5,6.0,3.5,7.0,4.0,5.0,6.0,6.0,5.5,4.0,7.0,7.0,4.0,4.5,7.0,4.0,7.0,3.0,7.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,15.68,-1.3200000000000003
209,1963,Musso Juan,G,16.0,18.0,5.41,0.0,5.32,23,0,31,1.05,0.0,1.1,0,0,0,1.0,0.0,1.0,1988,0,2708,86.43,0.0,87.35,0.0,0.0,0.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,4.75,5.25,5.0625,0.0,0.0,4.5,6.0,5.0,5.0,5.5,3.5,4.0,7.0,7.0,7.0,6.0,4.5,5.0,0.0,4.0,0.0,5.0,6.5,0.0,0.0,0.0,0.0,5.0,4.0,6.5,5.5,6.5,6.0,5.5,5.0,4.5,4.5,7.5,5.5,6.0,0.0,2,8,11.57,-4.43
210,1965,Montipò Lorenzo,G,16.0,23.0,5.37,5.25,5.45,30,6,37,1.17,1.29,1.14,0,0,0,1.0,1.0,1.0,2700,540,3330,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,48.0,7.0,5.75,5.277777777777778,6.5,6.0,6.0,4.5,3.0,5.5,0.0,4.0,6.0,6.0,5.5,6.5,7.0,5.0,7.0,4.5,6.5,5.0,4.0,4.0,4.0,6.0,4.5,6.0,7.0,5.0,5.5,6.0,6.5,5.5,2.5,0.0,5.5,4.0,6.0,6.5,6.0,5.5,4,9,16.14,0.14000000000000057
